"","date","95% lower bound","median","95% upper bound"
"386",2020-02-03,0.266299162891958,0.324609663148803,0.389748790254713
"387",2020-02-04,0.266239187897116,0.324860075297097,0.386739558617706
"388",2020-02-05,0.223392158311683,0.289879508993058,0.351842762381471
"389",2020-02-06,0.259419154318761,0.308249913001221,0.355745524611205
"390",2020-02-07,0.115192228389189,0.177813368907291,0.233626390209721
"391",2020-02-08,0.0670743141354347,0.131194178732479,0.196141542920211
"392",2020-02-09,-0.023866988646982,0.0549599269558055,0.129590295494192
"393",2020-02-10,-0.0157574606945242,0.0464888488367287,0.106695091234315
"394",2020-02-11,0.0600524189384488,0.115225467670154,0.164840261905477
"395",2020-02-12,0.239897473200007,0.286936859309276,0.331643180358
"396",2020-02-13,0.254963088833282,0.305110945239292,0.359096568865541
"397",2020-02-14,0.13074317217107,0.186195333652474,0.243413299260861
"398",2020-02-15,0.0808556298434334,0.142993898012719,0.19620639838429
"399",2020-02-16,0.0522521861301147,0.113979858746534,0.169190524308155
"400",2020-02-17,0.0166939387144679,0.0829111320187496,0.149085803345828
"401",2020-02-18,0.146109024381427,0.203902835230634,0.266059601134889
"402",2020-02-19,0.161844550969718,0.222368130573006,0.282975377756003
"403",2020-02-20,0.169147381687406,0.225975901689259,0.287468820345959
"404",2020-02-21,0.103565986322764,0.160855228004104,0.213129103277357
"405",2020-02-22,0.0426748040807758,0.0959032643489427,0.144372803678185
"406",2020-02-23,0.00810618583868058,0.0745886653002595,0.136385037641874
"407",2020-02-24,0.138092282574946,0.184663402537547,0.234255698798791
"408",2020-02-25,0.206046053294075,0.246293420806637,0.28820609707665
"409",2020-02-26,0.123366531298125,0.173652692821147,0.220676071254985
"410",2020-02-27,0.161552796172188,0.213396409994901,0.261382337989313
"411",2020-02-28,0.11572198964092,0.165954220670322,0.209701247622839
"412",2020-03-01,0.0651170223779311,0.120103934535321,0.170588431232911
"413",2020-03-02,0.142647708223456,0.193279043829473,0.241248801066621
"414",2020-03-03,0.109578103812839,0.15861970254445,0.208788719599745
"415",2020-03-04,0.0992002510484226,0.139025355524825,0.180373348099591
"416",2020-03-05,0.0843722514494548,0.12179653696033,0.15730747930101
"417",2020-03-06,0.0626127890699482,0.103024344405941,0.138377634218565
"418",2020-03-07,0.0575730737527953,0.0992181041286843,0.13850196276257
"419",2020-03-08,0.168752095924156,0.204527988001665,0.239468101585439
"420",2020-03-09,0.192303130565224,0.223638702656964,0.257094831153806
"421",2020-03-10,0.155444838013752,0.188939980401625,0.230515851724838
"422",2020-03-11,0.157046992984984,0.191827415356121,0.229286799290884
"423",2020-03-12,0.229920045589845,0.260107843663248,0.291545738800836
"424",2020-03-13,0.164140752290525,0.185773696504682,0.211330131192544
"425",2020-03-14,0.128255285112067,0.148078487480394,0.169242110652814
"426",2020-03-15,0.132649062371687,0.150148536230118,0.169010055506714
"427",2020-03-16,0.116387932780992,0.136489325684068,0.155282042490869
"428",2020-03-17,-0.0540101134080595,-0.0239439772736087,0.00747932869588091
"429",2020-03-18,-0.0177398283530721,0.00031939258730293,0.0205376539634692
"430",2020-03-19,0.0756549796058932,0.0897758007769849,0.103661789768076
"431",2020-03-20,0.089808981423199,0.10517655318587,0.121254244467569
"432",2020-03-21,0.198481281052552,0.221212581797665,0.24505216735063
"433",2020-03-22,0.264573162894193,0.292393934518028,0.318817377699799
"434",2020-03-23,0.31575876045825,0.344618860817758,0.369574399056926
